Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,Averaged NC,L2 Distance,Generation Time
barracouta,barracouta,lighter,0.9438674449920654,0.9147961735725403,0.9384270906448364,0,0.07646984803736519,43177.56369921767,3.7053831670000363
golfcart,golfcart,golfcart,1.0,1.0,0.999984860420227,19,0,0,5.717559572000027
dingo,dingo,fire_screen,0.9280441999435425,0.88011234998703,0.9999947547912598,0,0.07648465199594372,41420.808478348175,3.7687287389999256
ice_cream,ice_cream,lighter,0.9903258085250854,0.7152352929115295,0.8825251460075378,0,0.07648465199594372,55412.6922825448,3.9019481989998894
stingray,stingray,stingray,0.9761427640914917,0.9280331134796143,0.9962208867073059,19,0,0,5.925006297999971
Irish_water_spaniel,Irish_water_spaniel,Irish_water_spaniel,0.9644160866737366,0.972793698310852,0.9891046285629272,19,0,0,5.897797061000347
revolver,revolver,web_site,0.99913090467453,0.9995835423469543,0.6145504117012024,1,0.07649205397523298,69461.85758385676,4.118719830000373
coyote,coyote,coyote,0.8773654699325562,0.7558209300041199,0.9426977038383484,19,0,0,6.041043559999707
pirate,pirate,pirate,0.8304330110549927,0.817857563495636,0.5883420705795288,19,0,0,6.078968086000714
submarine,submarine,submarine,0.4611908495426178,0.6790034174919128,0.4061858057975769,19,0,0,6.1441064820000975
centipede,common_newt,European_fire_salamander,0.5370323061943054,0.8336462378501892,0.7566853761672974,0,0.07649945595452223,43537.83273200447,4.264738756999577
Tibetan_mastiff,Tibetan_mastiff,Tibetan_mastiff,0.9992886781692505,0.9978165626525879,0.9991746544837952,19,0,0,6.602000134999798
wild_boar,wild_boar,bubble,0.8835896849632263,0.9160942435264587,0.264991819858551,19,0.0765068579338115,46703.81545441443,6.476507118999507
barracouta,barracouta,gasmask,0.9043914675712585,0.8897947072982788,0.19725358486175537,0,0.07651425991310076,52502.74673767078,4.5483277230005115
freight_car,freight_car,rotisserie,0.9999916553497314,0.9999970197677612,0.20278751850128174,1,0.07651425991310076,51434.01573861407,4.742478020000817
theater_curtain,theater_curtain,theater_curtain,0.9318765997886658,0.9546862840652466,0.9836763739585876,19,0,0,6.771063250000225
Norfolk_terrier,Dandie_Dinmont,pug,0.7949731945991516,0.3981989026069641,0.26872313022613525,5,0.07651425991310076,54376.13377208792,5.401711781999438
wallet,wallet,fire_screen,0.6899008750915527,0.9378834962844849,0.9840152263641357,0,0.07651425991310076,50990.55291914376,4.786912712999765
odometer,odometer,odometer,0.9999998807907104,1.0,0.9999964237213135,19,0,0,6.8342950440001005
fox_squirrel,fox_squirrel,window_screen,0.8516045808792114,0.7306395769119263,0.6948826313018799,0,0.07651425991310076,50336.165795578825,4.930166178000036
Brittany_spaniel,papillon,papillon,0.5728484988212585,0.9955853223800659,0.7735511064529419,0,0.07651425991310076,53580.588210657035,5.082679434000056
eggnog,eggnog,eggnog,0.7198436856269836,0.9587964415550232,0.998828113079071,19,0,0,7.023554279000564
bubble,spotlight,gasmask,0.6362940669059753,0.33159855008125305,0.3319491744041443,0,0.07651425991310076,37499.01906717028,5.146754449000582
lacewing,lacewing,lacewing,0.5719774961471558,0.5976799726486206,0.8964254856109619,19,0,0,7.188601397999264
freight_car,freight_car,window_screen,0.9999470710754395,0.9994801878929138,0.5479736328125,0,0.07652166189239003,51155.05426641634,5.158087681999859
Arabian_camel,Arabian_camel,fire_screen,0.7404754161834717,0.999985933303833,0.9950256943702698,0,0.07652166189239003,54118.611502883185,5.276440415000252
goldfinch,goldfinch,goldfinch,0.9989748001098633,0.9839732646942139,0.9999094009399414,19,0,0,7.339832030000252
quail,quail,quail,0.9989519119262695,0.9991484880447388,0.9989466071128845,19,0,0,7.412586237000141
ice_cream,ice_cream,cup,0.5014499425888062,0.6927344799041748,0.9900258779525757,0,0.07654386783025781,55412.6922825448,5.4102144609996685
dalmatian,dalmatian,dalmatian,0.9998078942298889,0.9995378255844116,0.9997190833091736,19,0,0,7.526188916000137
picket_fence,picket_fence,picket_fence,0.9649043083190918,0.9872100353240967,0.9978419542312622,19,0,0,7.583123319000151
safety_pin,safety_pin,safety_pin,0.9999992847442627,0.9999772310256958,0.9982250332832336,19,0,0,7.702975964999496
bulletproof_vest,bulletproof_vest,bulletproof_vest,0.9867052435874939,0.6285516619682312,0.2979671061038971,19,0,0,7.720182457000192
jack-o'-lantern,jack-o'-lantern,plunger,0.9711309671401978,0.9896703362464905,1.0,0,0.07654386783025781,31573.363821423907,5.796224837000409
marmot,marmot,badger,0.999991774559021,0.996697187423706,0.672468364238739,0,0.07654386783025781,29587.308782652064,5.848612073000368
castle,castle,syringe,0.9938399195671082,0.9999885559082031,0.1807755082845688,2,0.07654386783025781,62087.76073430254,6.17475073300011
