Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,Averaged NC,L2 Distance,Generation Time
Christmas_stocking,doormat,doormat,0.39631226658821106,0.5874489545822144,0.9979118704795837,5,0.07676592720893567,14355.375508846852,35.62331318900033
Irish_water_spaniel,Bouvier_des_Flandres,Bouvier_des_Flandres,0.4872880280017853,0.7491087317466736,0.6555675268173218,3,0.07676592720893567,14238.113393283536,25.89343218399972
oboe,oboe,oboe,0.9755198955535889,0.9806700944900513,0.7585317492485046,19,0,0,103.04173859699995
spindle,stole,stole,0.34435251355171204,0.7613142728805542,0.989309549331665,3,0.07676592720893567,14469.501580911487,25.86044971299998
microphone,lens_cap,lens_cap,0.08926045894622803,0.7289893627166748,0.9570285677909851,11,0.07676592720893567,14330.116922063127,65.30103238899983
sidewinder,hognose_snake,hognose_snake,0.29057708382606506,0.8376965522766113,0.897824227809906,3,0.07676592720893567,14449.269843144324,26.257196112999736
Appenzeller,Appenzeller,Appenzeller,0.7477709054946899,0.684509813785553,0.6298842430114746,19,0,0,101.95823956200002
wire-haired_fox_terrier,wire-haired_fox_terrier,wire-haired_fox_terrier,0.9346262216567993,0.9436962008476257,0.9969006776809692,19,0,0,102.96947386300053
Samoyed,ice_bear,ice_bear,0.8276647329330444,0.9893583059310913,0.9958914518356323,11,0.07676592720893567,14413.068757207813,64.33440284199969
iPod,envelope,pick,0.07964334636926651,0.10655294358730316,0.525973916053772,7,0.07676592720893567,14857.432752666256,45.03885787600029
disk_brake,disk_brake,disk_brake,0.9995191097259521,0.9997406601905823,0.9999840259552002,19,0,0,102.66875786899982
rule,bow_tie,bow_tie,0.18132980167865753,0.4937990605831146,0.9999265670776367,14,0.07676592720893567,13817.216434578999,78.75416132899954
Tibetan_mastiff,Tibetan_mastiff,Tibetan_mastiff,0.9660125970840454,0.981513261795044,0.9972105622291565,19,0,0,102.66086603500025
black_widow,black_widow,black_widow,0.9931179285049438,0.9967781901359558,0.9887037873268127,19,0,0,103.47224843200001
chain,bolo_tie,bolo_tie,0.2711900770664215,0.9552586078643799,0.9994799494743347,5,0.07676592720893567,14371.054867336636,36.60912181200001
