Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,Averaged NC,L2 Distance,Generation Time
sleeping_bag,bonnet,bonnet,0.4173019230365753,0.7635471224784851,0.9467629194259644,8,0.07671581690057441,13794.678684188335,43.04290979999996
bubble,bullfrog,bullfrog,0.24572162330150604,0.9000675678253174,0.999467670917511,8,0.07671581690057441,14357.453395362285,43.563457299999754
damselfly,aircraft_carrier,aircraft_carrier,0.8644869327545166,0.9736400246620178,0.9954133629798889,9,0.07671581690057441,14478.026177625181,37.32523820000006
skunk,skunk,skunk,0.9989042282104492,0.9963300824165344,0.9999905824661255,19,0,0,67.34393820000014
acorn,buckeye,buckeye,0.5692355036735535,0.9846792817115784,0.9655559062957764,4,0.07671581690057441,13811.895742438834,23.620759200000066
cradle,bassinet,bassinet,0.5242483019828796,0.9130352139472961,0.9863067269325256,6,0.07671581690057441,14460.66402348108,29.467047600000114
car_mirror,car_mirror,car_mirror,0.9929632544517517,0.9997891783714294,0.9961841702461243,19,0,0,68.72321099999999
bluetick,German_short-haired_pointer,German_short-haired_pointer,0.473287969827652,0.5129042863845825,0.9895886182785034,4,0.07673005322101897,14190.365182052223,24.34269200000017
garbage_truck,snowplow,snowplow,0.6229007244110107,0.9418765902519226,0.9998942613601685,11,0.07673005322101897,13995.412284030792,48.851511500000015
Bernese_mountain_dog,Greater_Swiss_Mountain_dog,Greater_Swiss_Mountain_dog,0.5613741278648376,0.8908569812774658,0.9057872295379639,9,0.07673688729662911,13206.809114998217,40.02240359999996
vine_snake,green_snake,vine_snake,0.2620922923088074,0.44131773710250854,0.4721803069114685,2,0.07674428933070808,15079.775926717213,18.42112760000009
barracouta,barracouta,barracouta,0.9946359992027283,0.9524309635162354,0.9807680249214172,19,0,0,106.78169740000021
steam_locomotive,electric_locomotive,electric_locomotive,0.377689391374588,0.9814053177833557,0.9959006905555725,13,0.07674428933070808,14665.850299249614,78.36835999999994
meat_loaf,corn,trifle,0.1554190069437027,0.19249413907527924,0.7269829511642456,0,0.07674428933070808,14196.88603180289,14.8357203999999
fountain,dam,dam,0.24930456280708313,0.2647886872291565,0.9924886226654053,1,0.07674428933070808,14345.412437431,19.991214000000127
lampshade,table_lamp,table_lamp,0.5180058479309082,0.635278046131134,0.9019255042076111,2,0.07674428933070808,14372.404078650168,25.98986019999984
American_Staffordshire_terrier,Weimaraner,Weimaraner,0.22441965341567993,0.9850921034812927,0.9944266080856323,15,0.07674428933070808,14475.748892544385,96.84982859999991
vase,vase,vase,0.881885826587677,0.9940052628517151,0.9601485133171082,19,0,0,117.2020021999997
steam_locomotive,traffic_light,steam_locomotive,0.5953754782676697,0.5209384560585022,0.9999334812164307,18,0.07674428933070808,11650.90829077287,115.47565959999974
