Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,Averaged NC,L2 Distance,Generation Time
vestment,vestment,bell_cote,0.9963194131851196,0.9942374229431152,0.5120625495910645,2,0.07679610356926084,61188.441629118155,21.712203982000574
centipede,common_newt,European_fire_salamander,0.5910991430282593,0.8389836549758911,0.639409601688385,0,0.07679610356926084,42777.45028633661,12.728125928000736
prison,electric_fan,prison,0.21093009412288666,0.07452374696731567,0.6441781520843506,0,0.07679610356926084,82914.86136393162,12.364070776999142
crash_helmet,crash_helmet,crash_helmet,0.8107868432998657,0.6628916263580322,0.6686833500862122,19,0,0,105.58096288700108
badger,badger,skunk,0.993736982345581,0.8551189303398132,0.5316488146781921,3,0.0768035056033398,40611.779104097375,26.488517649999267
cheetah,cheetah,web_site,0.9973368048667908,0.9999208450317383,0.5172890424728394,2,0.07681033908467125,46055.565765713916,21.925823727000534
vulture,vulture,vulture,0.7733533382415771,0.6976338028907776,0.9254409074783325,19,0,0,103.13975590900009
odometer,odometer,bubble,0.9999430179595947,0.9999978542327881,0.4013439118862152,0,0.07681033908467125,28599.199219558577,12.769014743000298
wallaby,wallaby,wallaby,0.9954785704612732,0.9997498393058777,0.997973620891571,19,0,0,103.8025234150009
badger,hammerhead,plunger,0.7420070767402649,0.8982574343681335,0.999778687953949,0,0.07681033908467125,46682.057859524575,12.77910922800038
croquet_ball,croquet_ball,gasmask,0.9999996423721313,0.9999997615814209,0.35462483763694763,1,0.07681033908467125,43219.48767627862,17.713034293999954
