Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,Averaged NC,L2 Distance,Generation Time
spindle,stole,stole,0.25449246168136597,0.6257500648498535,0.9788333773612976,3,0.07512678503877435,14627.456511642753,4.038703548000285
pirate,wreck,wreck,0.601497232913971,0.9955952763557434,0.9958593249320984,11,0.0751609504684815,14591.87595890261,4.894280638000055
safe,shower_cap,safe,0.993450403213501,0.6193264722824097,0.9968146681785583,10,0.07516778325152268,13658.872940327105,4.83656404400017
binder,hard_disc,hard_disc,0.9034255743026733,0.5291101336479187,0.9926879405975342,6,0.07527162912467016,13418.478378713437,4.521222535000106
crane,shopping_cart,shopping_cart,0.49282848834991455,0.9174482226371765,0.9774401187896729,7,0.07531944503949757,13027.109771549482,4.653859589000149
puck,ski,puck,0.37329453229904175,0.32148849964141846,0.9987131357192993,4,0.07533310582120797,14064.00163538102,4.455002090000107
sax,sax,stage,0.6901256442070007,0.7969769239425659,0.09566449373960495,0,0.07533993606070097,963.7442606832998,4.070668521999778
Brittany_spaniel,papillon,papillon,0.1284129023551941,0.9732157588005066,0.9750674962997437,19,0.07535359623697374,14588.047470446481,6.16313751000007
shower_cap,necklace,hognose_snake,0.28960031270980835,0.3575737476348877,0.6861869692802429,12,0.07537545167952396,13466.0190479592,5.543844113999967
stupa,picket_fence,picket_fence,0.40400275588035583,0.7581865787506104,0.9988773465156555,4,0.0754095987402189,14175.67455185114,4.812246722999589
abaya,cloak,cloak,0.1601782739162445,0.28093990683555603,0.7358580231666565,3,0.0754164278497019,14514.886082915016,4.777891386999727
acorn,knot,acorn,0.5506426692008972,0.9928596019744873,0.9999257326126099,10,0.0754300857660298,13831.781627830886,5.3599487830001635
syringe,ballpoint,ballpoint,0.36575785279273987,0.7556698322296143,0.7759819030761719,7,0.07543691457287917,14679.118195586545,5.231363864000286
conch,sea_slug,sea_slug,0.3924551010131836,0.5046037435531616,0.8504881858825684,3,0.07543691457287917,14419.04937920666,4.994107360000271
African_elephant,American_black_bear,American_black_bear,0.3780100643634796,0.8943265676498413,0.9912793040275574,6,0.07544374327885513,14821.743891998674,5.424326013999689
African_elephant,African_elephant,African_elephant,0.9844706058502197,0.9298568964004517,0.8979979157447815,19,0,0,6.701411072000155
Madagascar_cat,Madagascar_cat,Madagascar_cat,0.9828529953956604,0.9808969497680664,0.9966837763786316,19,0,0,6.596111152000049
hip,hip,hip,0.9970797896385193,0.9989638328552246,0.9912382960319519,19,0,0,6.763837834000242
cockroach,rhinoceros_beetle,rhinoceros_beetle,0.4435858130455017,0.8640910387039185,0.9846923351287842,5,0.07547788529571207,14498.735186215383,5.495234006999908
wig,feather_boa,feather_boa,0.4384940266609192,0.649871826171875,0.9997404217720032,7,0.07549154139641921,14371.436149529385,5.587539262000064
cocker_spaniel,cocker_spaniel,cocker_spaniel,0.7842238545417786,0.8592555522918701,0.9992234706878662,19,0,0,6.766130186999817
aircraft_carrier,breakwater,breakwater,0.42726612091064453,0.6295105218887329,0.9462644457817078,3,0.07549836929548838,14586.821655179034,5.2930469220000305
peacock,badger,badger,0.6565704345703125,0.9896072745323181,0.9978103041648865,9,0.07550519709370426,14101.485453667638,5.976948325000194
groom,groom,groom,0.9947599768638611,0.9952057003974915,0.9912301301956177,19,0,0,6.919420212999739
Tibetan_mastiff,Tibetan_mastiff,Tibetan_mastiff,0.9987754225730896,0.998955488204956,0.9997041821479797,19,0,0,7.337970760000189
borzoi,Saluki,Saluki,0.5484722852706909,0.893436074256897,0.9359081983566284,15,0.07551339031844011,13657.445771446432,6.658521201999974
miniature_schnauzer,miniature_schnauzer,miniature_schnauzer,0.9960213303565979,0.9442992806434631,0.9667708873748779,19,0,0,7.153074254999865
limpkin,limpkin,limpkin,0.9993889331817627,0.9999693632125854,0.9945125579833984,19,0,0,7.231805922999683
African_grey,African_grey,African_grey,1.0,0.9999998807907104,0.9998797178268433,19,0,0,7.226691060000121
Airedale,Airedale,Airedale,0.9999701976776123,0.9999154806137085,0.9994526505470276,19,0,0,7.3388537689997975
junco,junco,junco,0.9997666478157043,0.9998805522918701,0.9993076324462891,19,0,0,7.346746311000061
African_chameleon,green_lizard,leafhopper,0.8285777568817139,0.5025300979614258,0.9204859733581543,3,0.07551339031844011,13851.771547350902,5.9366056429998935
throne,throne,throne,0.9385192394256592,0.9945656061172485,0.999763548374176,19,0,0,7.502091947999816
fly,snail,snail,0.6415841579437256,0.6226781010627747,0.9984298348426819,10,0.07552021789478659,14036.968476134723,6.737007686999732
triceratops,triceratops,triceratops,0.9817273616790771,0.9531627297401428,0.9711449146270752,19,0,0,7.699471438000273
mailbag,mailbag,mailbag,0.28387051820755005,0.8207614421844482,0.8950935006141663,19,0,0,7.704504953999731
great_white_shark,common_iguana,great_white_shark,0.3206663727760315,0.368925005197525,0.9983876943588257,8,0.07553387274494339,14543.91728524334,6.635502725000151
basset,basset,basset,0.9853873252868652,0.9611049890518188,0.9763699173927307,19,0,0,7.807775364000008
Walker_hound,English_foxhound,English_foxhound,0.3778226375579834,0.8996389508247375,0.9815282821655273,13,0.07553387274494339,11601.15235655493,7.344894470999861
worm_fence,stone_wall,stone_wall,0.5050705671310425,0.6874784827232361,0.9795915484428406,3,0.07554070001875815,14748.90341686459,6.422957288000362
