Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,Averaged NC,L2 Distance,Generation Time
minibus,minibus,minibus,0.655640184879303,0.7933633923530579,0.9779254198074341,19,0,0,91.10527116599997
Mexican_hairless,diaper,diaper,0.3981007933616638,0.7714198231697083,0.98023521900177,10,0.07549563814796324,13545.143336266325,53.44235813000023
maillot,bikini,bikini,0.21201376616954803,0.3704151511192322,0.9472705125808716,1,0.07550929372422513,14346.665013165952,15.045254066000325
lacewing,yellow_lady's_slipper,yellow_lady's_slipper,0.727443277835846,0.3354158401489258,0.9994372725486755,8,0.07550929372422513,13148.040424337005,44.517880202000015
ant,tick,tick,0.34011614322662354,0.7830354571342468,0.7705839276313782,7,0.07550929372422513,15904.957466148722,40.677892795999924
nail,snail,nail,0.4720919132232666,0.617017388343811,0.9732310175895691,0,0.07552294889708815,14276.097646065607,10.951746571000058
African_elephant,African_elephant,African_elephant,0.554503858089447,0.854227602481842,0.9428144693374634,19,0,0,91.74901552200026
wild_boar,wild_boar,wild_boar,0.6821597218513489,0.6652936935424805,0.9340735077857971,19,0,0,92.1576198759999
house_finch,otter,stingray,0.754249632358551,0.3655354976654053,0.9983685612678528,11,0.07552294889708815,13939.077408494437,61.835664584999904
tiger_beetle,tiger_beetle,tiger_beetle,0.9947172999382019,0.9957028031349182,0.9928467869758606,19,0,0,92.79939404800007
parachute,black_swan,black_swan,0.9586877822875977,0.9830204844474792,0.9745779037475586,10,0.07552977633225066,13395.328812686907,54.07876852499976
panpipe,mailbag,mailbag,0.22101061046123505,0.5735703110694885,0.8286418318748474,12,0.07552977633225066,8208.185914073827,61.89122827400024
chain_saw,apiary,apiary,0.2787230610847473,0.49044761061668396,0.7097512483596802,2,0.07552977633225066,14469.572384835705,19.78921387600076
slot,tobacco_shop,tobacco_shop,0.3553946316242218,0.6583920121192932,0.2400912046432495,3,0.07553660366657017,14242.430059508806,24.299289073000182
nipple,nipple,nipple,0.9998214840888977,0.999502420425415,0.9999631643295288,19,0,0,92.95744660999935
conch,sea_slug,sea_slug,0.3242485821247101,0.5700743198394775,0.9005964994430542,1,0.07553660366657017,14471.281249426396,15.952566345000378
steel_arch_bridge,pier,pier,0.23563937842845917,0.6298561692237854,0.9142526388168335,4,0.07553660366657017,14692.902674420735,28.663305126000523
wall_clock,crib,crib,0.09992010146379471,0.8592023253440857,0.9387921094894409,10,0.07553660366657017,14429.597846093979,54.295810740999514
clog,butternut_squash,butternut_squash,0.5002176761627197,0.9885720014572144,0.9996473789215088,12,0.07553660366657017,14472.048783776263,62.47622932200011
beaver,beaver,beaver,0.9426875710487366,0.9949245452880859,0.9936783909797668,19,0,0,92.37015712399989
radio_telescope,swing,swing,0.5585542321205139,0.996681272983551,0.9999295473098755,1,0.07554343090004889,14428.84316222198,15.963234405999174
Chihuahua,park_bench,park_bench,0.6762248277664185,0.9837095737457275,0.9965803027153015,8,0.07554343090004889,14294.795731314247,46.34966588900079
disk_brake,disk_brake,disk_brake,0.9997671246528625,0.9992793202400208,0.9999806880950928,19,0,0,93.62938007100001
box_turtle,stinkhorn,stinkhorn,0.7668376564979553,0.8989362716674805,0.9863401651382446,13,0.07555025803268907,12237.761274023938,66.71532682999987
