Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,Averaged NC,L2 Distance,Generation Time
harvester,harvester,harvester,0.8479387760162354,0.9712463617324829,0.859481930732727,19,0,0,4.8206029139996645
barracouta,barracouta,lighter,0.6192977428436279,0.8569667339324951,0.43954193592071533,2,0.07550110042687701,55022.899223868604,3.2011256999999205
rock_crab,rock_crab,window_screen,0.5857788920402527,0.6471781730651855,0.5715738534927368,0,0.07550792818475219,42335.661338876,3.1008457349998935
walking_stick,walking_stick,walking_stick,0.8058959245681763,0.5251020789146423,0.6674679517745972,19,0,0,5.307885826000074
sea_snake,sea_snake,sea_snake,0.6974989771842957,0.2589573860168457,0.9867174625396729,19,0,0,5.069529805000002
black_widow,black_widow,web_site,0.9882225394248962,0.9896155595779419,0.2128581553697586,3,0.07552841085328567,84446.40082916501,3.569788491000054
mashed_potato,meat_loaf,mashed_potato,0.4833434820175171,0.3897099494934082,0.4247799515724182,0,0.0755352382077736,82257.23193130194,3.35746731800009
butternut_squash,butternut_squash,revolver,0.993807852268219,0.996137797832489,0.13426151871681213,1,0.0755420654614203,36865.28181093968,3.586225963000288
sandbar,sandbar,sandbar,0.8391618728637695,0.8133052587509155,0.5411004424095154,19,0,0,5.341569267000068
candle,candle,candle,0.6852535605430603,0.673645555973053,0.9139864444732666,19,0,0,5.376048361999892
red-backed_sandpiper,red-backed_sandpiper,window_screen,1.0,0.9999963045120239,0.5309726595878601,1,0.0755420654614203,47463.18567058052,3.6954335419995914
measuring_cup,measuring_cup,web_site,0.9331254959106445,0.569133996963501,0.8379378914833069,1,0.0755420654614203,54961.29900211602,3.7971249789998183
loudspeaker,loudspeaker,binder,0.8918779492378235,0.9639819860458374,0.28359609842300415,3,0.07554889261422801,76303.21665565614,4.253248574000281
running_shoe,running_shoe,running_shoe,0.909477174282074,0.9589672088623047,0.9048837423324585,19,0,0,5.611295771999721
black-and-tan_coonhound,black-and-tan_coonhound,gasmask,0.8876737356185913,0.9915689826011658,0.501131534576416,2,0.07554889261422801,48825.524011524954,4.025413010000193
daisy,daisy,daisy,0.9964720010757446,0.9989239573478699,0.9949432015419006,19,0,0,5.722183614000642
motor_scooter,motor_scooter,motor_scooter,0.816437840461731,0.5416056513786316,0.626690149307251,19,0,0,5.787308281999685
tarantula,tarantula,tarantula,0.9820194840431213,0.9990002512931824,0.8882469534873962,19,0,0,5.831536007000068
tree_frog,tree_frog,tree_frog,0.9613828063011169,0.9856504797935486,0.9985764026641846,19,0,0,5.9003690909994475
gar,gar,gar,0.9915156364440918,0.36028122901916504,0.991998016834259,19,0,0,6.050163710000561
bassinet,bassinet,barrel,0.9917595982551575,0.9702726602554321,0.2672773599624634,0,0.07557620021711357,48671.304759580875,4.15339245999985
cheeseburger,jack-o'-lantern,plunger,0.7012414336204529,0.9984037280082703,0.9999979734420776,0,0.07558302686575982,56101.634218621475,4.249347682999542
clumber,clumber,clumber,0.8496002554893494,0.8238843679428101,0.8986172080039978,19,0,0,6.198657990999891
chime,chime,chime,0.8947761654853821,0.9004895091056824,0.5042884945869446,19,0,0,6.473043910000342
scale,scale,scale,0.43921464681625366,0.8236675262451172,0.999591052532196,19,0,0,6.345619990000159
apiary,apiary,chain_saw,0.9348796606063843,0.9200011491775513,0.5344570875167847,2,0.07558985341358047,27323.869729597234,4.751553738999974
dining_table,dining_table,dining_table,0.9171978235244751,0.9596213698387146,0.9730695486068726,19,0,0,6.440034000999731
platypus,platypus,fire_screen,0.996600329875946,0.4704027771949768,0.952610194683075,0,0.07558985341358047,28281.665120710273,4.598892304999936
gar,gar,bannister,0.9814795851707458,0.3879236876964569,0.22555206716060638,4,0.07558985341358047,30121.063510440665,5.143292806000318
trifle,ice_cream,ice_cream,0.35345005989074707,0.5013139843940735,0.6625564098358154,1,0.07558985341358047,8777.537467877879,4.905494587000248
African_grey,African_grey,cleaver,1.0,1.0,0.24385306239128113,1,0.07558985341358047,39305.310684435506,5.025294426999608
bib,wallet,handkerchief,0.5377827882766724,0.5316917896270752,0.46958521008491516,8,0.07558985341358047,60894.44390090117,5.713561834999382
volcano,volcano,window_screen,0.8042446374893188,0.6523836851119995,0.49193450808525085,0,0.07559667986057778,55608.60101638954,4.935677577999741
pick,pick,bubble,0.9998583793640137,1.0,0.22511495649814606,3,0.07559667986057778,59662.41667079871,5.319054726999639
spider_web,spider_web,spider_web,0.9855270385742188,0.9934085607528687,0.996505618095398,19,0,0,6.9496725919998426
jackfruit,jackfruit,window_screen,1.0,0.9999489784240723,0.4265724718570709,5,0.07559667986057778,26323.8201255061,5.5851881949993185
rocking_chair,rocking_chair,lighter,0.9760980606079102,0.9595780372619629,0.9824082255363464,8,0.07559667986057778,48858.23759613112,6.327644174999477
acorn,acorn,acorn,0.9999986886978149,0.9999572038650513,0.9999991655349731,19,0,0,7.179281800999888
megalith,megalith,matchstick,1.0,1.0,0.2019566148519516,0,0.07560350620675395,32156.006608408326,5.313812413999585
tripod,Madagascar_cat,fire_screen,0.9971994161605835,0.9474661946296692,0.9999884366989136,0,0.07560350620675395,42858.716861334055,5.39437359799922
hammerhead,hammerhead,syringe,0.9923831820487976,0.9891692399978638,0.4339431822299957,2,0.07560350620675395,56744.18721772302,5.687198233000345
odometer,odometer,car_mirror,0.9999706745147705,0.9999986886978149,0.09694676101207733,1,0.07560350620675395,23910.859541221012,5.684608437999486
Newfoundland,Newfoundland,bubble,0.9126283526420593,0.8914317488670349,0.6201866269111633,0,0.07560350620675395,33871.089766938414,5.554502910999872
oystercatcher,oystercatcher,black_stork,0.9999997615814209,0.9999948740005493,0.5003127455711365,0,0.07561033245211124,52355.04775090937,5.6427144220006085
redshank,redshank,redshank,0.9995515942573547,0.9999991655349731,0.9916926622390747,19,0,0,7.643267799999194
breastplate,bubble,bullfrog,0.2755730450153351,0.48307979106903076,0.7173469662666321,3,0.07561033245211124,50277.28367762125,6.237098974999753
Arctic_fox,ski,cup,0.9192034006118774,0.9468284249305725,1.0,0,0.07561033245211124,57830.4409632159,6.148909462999654
pinwheel,pinwheel,pinwheel,0.9999994039535522,0.9997982382774353,0.9999834299087524,19,0,0,7.838613632000488
Arabian_camel,Arabian_camel,fire_screen,0.9402147531509399,0.999996542930603,0.9669536352157593,0,0.07561033245211124,54118.611502883185,5.9314559599997665
agama,agama,lighter,0.9570553302764893,0.984431803226471,0.687171995639801,11,0.07561033245211124,38149.4442292414,7.070896954000091
